num_layers,neurons,batch_size,epochs,learning_rate,train_rmse,val_rmse,test_rmse,train_r2,val_r2,test_r2
3,8,32,10,1e-05,67814.69483301818,67737.0959362395,66925.18684293292,0.6527599207533983,0.6661018467635857,0.6721940427483287
3,8,32,10,0.0001,66305.6723107338,67002.78299423239,66403.59054374168,0.6680416562501351,0.673301941414161,0.6772837881086777
3,8,32,10,0.001,74559.6904232579,75299.48124542214,73515.34234583154,0.5802502797211627,0.5873851646322699,0.6044570710557998
3,8,32,10,0.01,65761.23025540398,66385.84774330072,65596.34242812856,0.6734707567386262,0.679290458192892,0.685082419754198
3,8,32,20,1e-05,61092.351888337485,61978.86542878819,61774.36794625725,0.7181903164009357,0.720457326738965,0.7207107124231085
3,8,32,20,0.0001,62182.16096203376,63239.05062902127,62710.17500918791,0.7080463935483366,0.7089741587851796,0.7121848287092107
3,8,32,20,0.001,59404.88744326966,60503.91836464829,60419.168959280796,0.7335433411922313,0.7336038935385258,0.7328303312520319
3,8,32,20,0.01,58957.373498660636,59724.58310563181,59182.84423241443,0.7375428075509468,0.740422452959488,0.7436523604770398
3,8,32,50,1e-05,57368.6771621313,58388.81607576374,57898.21065392102,0.7514968519664871,0.7519037448508451,0.7546602371048683
3,8,32,50,0.0001,57353.933258323734,58926.54637435855,57948.098928758576,0.7516245675030762,0.7473130305613072,0.7542372585524278
3,8,32,50,0.001,58382.4328106923,58729.95384395119,59932.87749520144,0.7426367101256308,0.7489962619015886,0.737113722874267
3,8,32,50,0.01,57550.43534872447,58813.581144373435,58917.47688988343,0.7499197184269081,0.7482809298326669,0.7459460583451003
3,8,32,100,1e-05,56661.185178409585,57945.014394595346,57817.80406664744,0.7575883252893992,0.7556608715560341,0.7553411989124589
3,8,32,100,0.0001,55808.7467419748,57493.01281703892,56896.104461704235,0.7648273770046454,0.7594579512914661,0.7630794556719394
3,8,32,100,0.001,57272.31277128075,58720.00040947505,57835.15511982582,0.7523309915506089,0.7490813339096294,0.7551943332571598
3,8,32,100,0.01,56186.01500963925,57218.49043614168,57221.94459409347,0.7616370866472869,0.7617495870911567,0.7603580294248465
3,8,64,10,1e-05,74044.63120785185,74550.76673543359,73588.03322494849,0.5860295209774565,0.5955497584915095,0.6036744703830564
3,8,64,10,0.0001,70712.70703042872,70566.38434213717,70655.09261101267,0.6224476744539066,0.6376263572268255,0.6346369726830451
3,8,64,10,0.001,68221.40758973482,68894.18428153629,67867.49654941139,0.6485823463064571,0.6545970877232703,0.6628980100865223
3,8,64,10,0.01,70691.85266270944,71370.44073621747,70656.55305351167,0.6226703346893863,0.6293213031118112,0.6346218684014537
3,8,64,20,1e-05,67147.257206527,68053.93833805287,67992.00932074126,0.6595614138312738,0.6629709030279454,0.6616599503860129
3,8,64,20,0.0001,65307.748490013946,66443.0169654581,66042.43808445896,0.677958644296643,0.6787378521697129,0.6807845870925106
3,8,64,20,0.001,67724.30388394876,67737.38113079713,67162.95608704537,0.6536849840340693,0.6660990351244018,0.6698606722089804
3,8,64,20,0.01,64631.63578969067,64613.02300527893,64593.85868894101,0.6845921349507567,0.6961907508570773,0.6946343972781961
3,8,64,50,1e-05,60162.74011399938,60278.41330132911,60940.96016964567,0.7267013797767663,0.7355859707902344,0.7281957505805028
3,8,64,50,0.0001,61494.2559391212,62119.785340457,62189.764931040634,0.7144702761912838,0.7191847022024124,0.7169419649019998
3,8,64,50,0.001,59548.707380293694,60494.45098825313,59990.11149508068,0.7322515899480998,0.7336872559043719,0.7366113869936964
3,8,64,50,0.01,59953.62634930154,60605.918959379924,60477.2530793244,0.7285979417132813,0.7327049281004546,0.7323163958681256
3,8,64,100,1e-05,57007.904961006774,58609.623718185656,57484.453203478966,0.754612528790284,0.7500237570057723,0.7581542463161753
3,8,64,100,0.0001,58969.12513207622,59976.79385622614,59544.25888016144,0.7374381689648688,0.7382254855670904,0.7405119003876386
3,8,64,100,0.001,56764.7760505739,58196.51292087621,57671.09053982918,0.7567011362228341,0.7535352602681387,0.7565812741598232
3,8,64,100,0.01,57628.991775400784,59333.03654893876,58533.19338276288,0.7492365325850594,0.7438148093739146,0.7492493346515107
3,16,16,10,1e-05,59445.51970536873,60934.69538890434,60480.47718504383,0.7331787099321856,0.729797004633435,0.7322878541206115
3,16,16,10,0.0001,58498.698287448926,59433.14872339758,59489.928446102,0.7416106391434591,0.7429495614378686,0.7409852178671025
3,16,16,10,0.001,59432.2022777851,60551.57064427653,59869.362930865456,0.7332982471218445,0.733184106487236,0.7376706212106092
3,16,16,10,0.01,62507.32424759967,64061.94972226498,63092.10127419467,0.7049850395057753,0.7013509244425474,0.7086683687043465
3,16,16,20,1e-05,56192.52876591377,56846.4095058121,56767.31868066249,0.7615818156720311,0.7648381062981263,0.7641507931665905
3,16,16,20,0.0001,57721.259308363624,58599.51871724103,58639.31714249369,0.7484329145477449,0.7501099473702263,0.7483392620914947
3,16,16,20,0.001,56813.107888339124,57886.61296892999,57762.1579938916,0.7562866507580476,0.7561531507459001,0.7558119103205567
3,16,16,20,0.01,56978.84151450823,58226.068608702655,57981.85810818269,0.7548626691067001,0.7532848574766646,0.753950824126397
3,16,16,50,1e-05,53504.408963110414,55341.57039416109,55128.54366515549,0.7838469514274904,0.7771237316803588,0.7775713649355825
3,16,16,50,0.0001,54647.223266743036,56954.04325239129,55990.503972911676,0.7745146024888816,0.7639467459353347,0.7705614389057767
3,16,16,50,0.001,54332.85683608897,55303.011502523375,54942.590319548275,0.7771014183192377,0.7774341987653337,0.7790693762524227
3,16,16,50,0.01,55913.55983223461,56741.100530317126,56822.68334259439,0.7639432032034896,0.7657085823698253,0.7636905255533946
3,16,16,100,1e-05,54624.81411620209,55704.33998530063,55270.043968450875,0.7746994938662844,0.7741922018710129,0.7764280693010676
3,16,16,100,0.0001,51949.11550047811,54455.57262449897,53587.812282218394,0.7962308010283176,0.7842029374908811,0.7898304899189842
3,16,16,100,0.001,52624.88752039204,55037.008630784796,54071.087957769334,0.7908949197023536,0.7795700955126137,0.786022616240294
3,16,16,100,0.01,53250.516970836376,55497.149709873986,54736.8200258562,0.7858934863040888,0.7758688458096697,0.7807211305350484
3,16,32,10,1e-05,66002.72055023037,66799.52386865582,66116.36702923563,0.6710681731119417,0.6752810723359834,0.6800695175702953
3,16,32,10,0.0001,62334.59473564164,63963.91740635389,62563.82696329334,0.7066132449583713,0.7022642547279276,0.7135266217545291
3,16,32,10,0.001,62955.89888782577,63092.37397218783,63500.70208071651,0.7007355830738867,0.7103226038757829,0.7048826713293508
3,16,32,10,0.01,62627.96255198318,62913.78172091911,62445.48984959192,0.7038451907202177,0.7119602318335314,0.7146093039907107
3,16,32,20,1e-05,58684.54091804352,58945.763909293564,58742.061746521846,0.7399662936739209,0.7471481876237434,0.7474565971306029
3,16,32,20,0.0001,60203.08160481302,60547.88456381178,60103.26552029488,0.7263347418810607,0.7332165903652541,0.7356168367638145
3,16,32,20,0.001,60363.72404172589,61026.67716836701,60219.10837252643,0.7248723281320335,0.7289806384986569,0.734596711998784
3,16,32,20,0.01,59608.71939573804,60605.34344086745,60048.69253012415,0.7317116548598368,0.7327100045858675,0.7360967318025664
3,16,32,50,1e-05,55441.33560912303,55928.23881666135,55750.08810449307,0.7679136538168073,0.7723733235175227,0.7725275667550159
3,16,32,50,0.0001,55096.37587937092,56575.40081286615,56625.00655659543,0.7707927825983407,0.7670749758946684,0.7653318293925061
3,16,32,50,0.001,56390.69782797541,57766.93921298019,56638.17958321224,0.7598972351757374,0.7571603578214781,0.7652226320672065
3,16,32,50,0.01,55889.61970668092,58128.69041235319,57201.29165772639,0.7641453015691098,0.7541093880191257,0.7605309846515438
3,16,32,100,1e-05,53992.9684345875,55532.17313431158,54978.90162520784,0.779881455307806,0.7755858648802829,0.7787772556841861
3,16,32,100,0.0001,53541.106768157224,55289.90874612003,54256.42968075271,0.7835503380110269,0.7775396498043396,0.784553183729057
3,16,32,100,0.001,53620.20046239663,54891.75405156843,54630.17707572232,0.7829103643703021,0.7807320845815827,0.7815747338552921
3,16,32,100,0.01,52911.021907162125,54148.02186553782,54069.96745243769,0.7886148268498278,0.7866335843872001,0.7860314845772973
3,16,64,10,1e-05,67974.14467347259,68532.54138742572,67437.71595377088,0.6511250990716853,0.6582137837201107,0.6671539843030325
3,16,64,10,0.0001,66557.83613813453,67543.20254533531,67642.69766606424,0.6655119463101209,0.6680106379846842,0.6651274910807786
3,16,64,10,0.001,69738.986716604,70564.09046412296,69935.87460721201,0.632773943456547,0.6376499159631672,0.6420373800394225
3,16,64,10,0.01,69944.24082597927,71013.74976989819,70838.25829740365,0.6306091406348036,0.6330171566394258,0.6327401889923416
3,16,64,20,1e-05,63129.74181611364,63600.51080794138,63171.3287779801,0.6990805568421978,0.7056377745440658,0.7079362336299331
3,16,64,20,0.0001,63860.31106292436,64342.33745938323,64396.906847504855,0.6920754733829653,0.6987309357911509,0.6964937266205702
3,16,64,20,0.001,63243.52134147062,63557.272082070915,63511.59137322544,0.697994877584196,0.7060378820559721,0.704781447426257
3,16,64,20,0.01,64160.22076661807,65211.04618206873,64244.92730398668,0.6891764456636582,0.6905409374691547,0.6979246125609435
3,16,64,50,1e-05,57144.344506474925,57705.05218045182,57895.41403700257,0.7534365297667642,0.7576803983424388,0.75468393748363
3,16,64,50,0.0001,58773.80198587817,59147.3667240432,59842.95682384326,0.7391746528708294,0.7454156523020394,0.7379019772722814
3,16,64,50,0.001,59030.00762983428,59633.117739183836,59555.430126807376,0.7368957267257064,0.7412169055645097,0.7404145248373153
3,16,64,50,0.01,57641.78488109585,59634.03724836758,58034.75369709123,0.7491251858645174,0.7412089249230305,0.7535016887210941
3,16,64,100,1e-05,55052.20961485092,56252.870987168564,56145.98264093348,0.771160108722797,0.7697231631319693,0.7692854249818161
3,16,64,100,0.0001,55568.206977478505,57286.54600962217,56470.25004398801,0.7668502305447874,0.7611825007884513,0.7666127758644478
3,16,64,100,0.001,56049.53879123467,57801.121689986,57223.9921800685,0.7627936506130342,0.7568728814020802,0.7603408787907445
3,16,64,100,0.01,54414.890265127855,55370.173920367044,55143.393801291466,0.7764278318457793,0.7768932830457688,0.7774515162991472
3,32,16,10,1e-05,56738.57799593478,58030.712147791215,57702.86831026404,0.7569256587707003,0.7549376066249883,0.7563129443793296
3,32,16,10,0.0001,56952.305081444574,57815.01327819341,57582.21156271789,0.7550909487773638,0.756756003820127,0.7573309785983189
3,32,16,10,0.001,60080.86343225327,61658.27307618213,60222.334936099745,0.7274447487656035,0.7233417764643697,0.7345682704111889
3,32,16,10,0.01,56462.633737641176,58183.19422426411,56812.9878030813,0.7592842607612402,0.7536480578674141,0.7637711606886992
3,32,16,20,1e-05,55532.06194207578,56944.567422353866,57486.691216701714,0.767153442267401,0.7640252869593516,0.7581354146321068
3,32,16,20,0.0001,55821.64873168176,56138.04342794787,55287.02170218591,0.7647186289798527,0.7706623201505266,0.7762906955115129
3,32,16,20,0.001,55792.373389028,56583.43667876404,56553.58252544351,0.7649653481915611,0.7670088027112232,0.7659234540835974
3,32,16,20,0.01,55035.53959456187,56576.898210425774,55323.82201187599,0.7712986749345581,0.7670626459430179,0.7759927843082524
3,32,16,50,1e-05,52711.958680939126,54563.75393312969,54671.57296962369,0.7902023924513326,0.783344681989668,0.7812435859304617
3,32,16,50,0.0001,52688.139046735974,54682.182657469886,54502.18175943673,0.7903919575252073,0.7824031757255288,0.7825970501364614
3,32,16,50,0.001,52919.59370054086,55157.09669674467,54337.58541827054,0.7885463308452614,0.7786071114847852,0.783908179181271
3,32,16,50,0.01,52601.66328049428,54543.75292875297,54624.80497791956,0.7910794420906355,0.7835034881360671,0.7816176897548139
3,32,16,100,1e-05,51009.33615130657,53317.43113175956,52317.791920605785,0.8035366404674044,0.7931291477814566,0.7996743919585856
3,32,16,100,0.0001,51838.17456805081,54160.59624925784,53921.030567298,0.7971001981685398,0.7865344759577093,0.7872086228457046
3,32,16,100,0.001,50518.642563062094,53431.28364280085,52664.14300576229,0.807298290137586,0.7922447123375183,0.7970132454644687
3,32,16,100,0.01,50758.59137744365,53318.53973608216,52739.707183842904,0.8054633890292665,0.7931205449549371,0.7964303239359412
3,32,32,10,1e-05,60918.33231192736,62234.11240059428,61165.72695788306,0.7197934812901629,0.7181501097435024,0.7261870775638406
3,32,32,10,0.0001,62283.847310260375,63507.24756339789,61965.912858764066,0.7070907506519379,0.7065004420703885,0.7189760324050813
3,32,32,10,0.001,62172.527247713086,63192.088718122126,61740.94453948228,0.7081368497088127,0.709406235320782,0.7210128530827741
3,32,32,10,0.01,60882.98273736754,61801.488350801985,61807.418500541484,0.7201185823548037,0.722055081374228,0.7204117814792618
3,32,32,20,1e-05,57715.89436719007,58781.31371163489,58720.79727679961,0.7484796765175669,0.7485570599337101,0.7476394041137052
3,32,32,20,0.0001,57271.19321491818,58210.028376606235,57688.96385368908,0.7523406742992419,0.7534207699004478,0.7564303710495897
3,32,32,20,0.001,57049.16412056578,57967.8345955284,57741.84097734329,0.7542572045732592,0.7554683798973971,0.7559836594767564
3,32,32,20,0.01,57620.68184667735,58926.05460370536,58100.031879774855,0.7493088460590829,0.7473172481347148,0.7529468483738184
3,32,32,50,1e-05,53702.480580730364,55060.5801395593,54790.20614451123,0.7822436057426119,0.7793812415682619,0.7802931861814555
3,32,32,50,0.0001,54044.19517478023,56337.79468275486,55530.27496144691,0.7794635747965398,0.7690273507672651,0.7743178009456378
3,32,32,50,0.001,54044.13479478439,56372.606242791546,56035.02510084754,0.7794640675777148,0.7687418229989111,0.7701964154104842
3,32,32,50,0.01,53555.0459838529,55515.63959709929,55000.783544180136,0.7834376197107185,0.7757194741703148,0.778601124792095
3,32,32,100,1e-05,51334.21877446229,53149.68657555429,53260.98282838701,0.8010260885642461,0.7944287929665164,0.792386299385992
3,32,32,100,0.0001,51889.1796497241,54241.794204882215,53648.857799536985,0.7967007237521757,0.7858939380684667,0.7893513804487601
3,32,32,100,0.001,51782.25569225153,54762.48565403168,53238.02471993344,0.7975377062163298,0.7817636069818382,0.7925652442841737
3,32,32,100,0.01,51909.76277939473,54520.19699348735,53233.185416406006,0.7965394043656269,0.7836904454434972,0.7926029539522585
3,32,64,10,1e-05,65583.66408578235,66085.2803659211,65800.32084110369,0.6752317416913052,0.6821879615435558,0.6831208389524505
3,32,64,10,0.0001,65262.72202673373,66253.67824118648,65595.8599721438,0.6784025543980875,0.6805662067488321,0.6850870521256671
3,32,64,10,0.001,68010.01094578346,68012.61900499104,68039.98343010034,0.6507568371852401,0.6633800370260625,0.6611823269395931
3,32,64,10,0.01,65208.42608917489,66374.90348947882,64723.94948298658,0.6789374438627218,0.679396192695886,0.6934031577303684
3,32,64,20,1e-05,61937.81117551273,62843.761044787156,61641.45530103153,0.7103363955212293,0.7126010299303505,0.7219112473601086
3,32,64,20,0.0001,61101.287742655324,61824.662487691814,61013.54783995437,0.7181078709108897,0.7218465963877829,0.7275478649114758
3,32,64,20,0.001,61341.00655598148,62659.00553810658,62144.390063789884,0.715891635952737,0.7142884047396239,0.7173548635603656
3,32,64,20,0.01,61309.12218305056,62410.83497731066,61620.721786461094,0.7161869119273698,0.7165471316620757,0.7220982899112987
3,32,64,50,1e-05,56356.30046750722,57462.438268540835,57022.425657551044,0.7601900629921984,0.7597137218151094,0.7620262619584263
3,32,64,50,0.0001,55670.64841680134,56975.577142243375,57177.17184900308,0.765989802799062,0.7637682123166105,0.7607328936965803
3,32,64,50,0.001,55337.59206523602,56591.7278953279,56264.1283141756,0.7687814154799115,0.7669405169329013,0.7683134370896851
3,32,64,50,0.01,55885.14243736005,57000.394069572336,56905.12303858279,0.7641830882892192,0.7635623759151019,0.7630043413734844
3,32,64,100,1e-05,53596.31185765427,55215.88298335984,54236.20808931208,0.7831037546687747,0.7781349400985701,0.7847137496065303
3,32,64,100,0.0001,53083.853937298816,54933.108906936926,54065.685814428536,0.7872316066422588,0.7804015719618094,0.7860653702812673
3,32,64,100,0.001,53848.69135205064,55393.68240054595,55202.407835821854,0.7810562612603256,0.7767037942696357,0.7769749220718959
3,32,64,100,0.01,53196.98203301721,54783.45993675472,54791.93511897772,0.786323770096579,0.7815964038928517,0.7802793197081737
3,64,16,10,1e-05,57485.01286237681,58172.052357651206,58338.30159815353,0.7504879704065116,0.7537423998059816,0.7509163507312416
3,64,16,10,0.0001,56054.644774699555,57002.68711261504,56419.696355963926,0.762750430743921,0.7635433524482301,0.7670304578723421
3,64,16,10,0.001,56974.20129703482,57919.80334808493,57677.26881361576,0.7549025942500951,0.7558734422188295,0.7565291167244304
3,64,16,10,0.01,55988.054322402786,57046.88998267662,56867.741469505396,0.7633137800325506,0.7631764885147917,0.7633156089444084
3,64,16,20,1e-05,54955.2683346789,56668.31060216662,55800.24687247365,0.7719653261798364,0.7663093150471185,0.7721180653496641
3,64,16,20,0.0001,55384.67729005663,57020.59664734517,56227.10190254469,0.7683877730989241,0.763394745636122,0.7686182742788155
3,64,16,20,0.001,54144.47423323348,55829.51991130682,55770.00172495517,0.7786444043980716,0.7731761817866878,0.7723650339639527
3,64,16,20,0.01,54298.696274093345,55880.51102490514,55189.20619113744,0.7773816151499849,0.7727616598305004,0.7770815821211878
3,64,16,50,1e-05,51185.18788020614,53996.03389386438,53241.63806742344,0.802179713446183,0.7878296988522909,0.7925370854900088
3,64,16,50,0.0001,51345.320851891505,53740.57642182679,52834.57742713661,0.8009400148809509,0.7898325228560192,0.7956972870667204
3,64,16,50,0.001,51979.949031133234,54730.238347658174,52782.08954310991,0.7959888416284386,0.7820205516288979,0.7961030096483696
3,64,16,50,0.01,52040.54106982077,53809.684076733865,53251.082663334986,0.7955129405555784,0.7892916458825625,0.7924634747877192
3,64,16,100,1e-05,49819.93071302928,53375.94623504766,52327.11657307748,0.8125918551777629,0.7926748231226614,0.7996029771273256
3,64,16,100,0.0001,49675.04922922037,52545.99695565145,51639.28229150891,0.813680274585438,0.7990721473484035,0.8048367452256229
3,64,16,100,0.001,49658.88028490698,53383.82487331811,52393.62413742467,0.8138015468547368,0.7926136135051685,0.7990932457057094
3,64,16,100,0.01,48966.80812776859,52594.99454416574,52210.926463810974,0.8189553004193004,0.7986972540780336,0.8004919350053435
3,64,32,10,1e-05,60972.32816035782,62100.744297914884,61271.99773737316,0.7192965309147463,0.7193568276054595,0.7252347929365401
3,64,32,10,0.0001,59012.52767523221,60204.71385818237,59539.895520324026,0.7370515244293511,0.7362321475108043,0.7405499291913744
3,64,32,10,0.001,60170.41072965574,61026.854326722394,60633.170676353504,0.726631685400734,0.7289790649765095,0.7309343759135996
3,64,32,10,0.01,58806.55502607439,59468.79518836319,59336.01328894879,0.738883870136639,0.7426411245639527,0.7423237546563424
3,64,32,20,1e-05,56326.1585243607,57464.1641738685,57184.190398786865,0.7604465171740215,0.7596992874260309,0.7606741495820604
3,64,32,20,0.0001,56459.133544353164,57815.275187685584,57057.45720311932,0.7593141044098122,0.7567537999615717,0.7617337753260114
3,64,32,20,0.001,56177.250141443736,57840.10967144752,57139.18005296656,0.7617114488016965,0.7565447828388538,0.7610507536671222
3,64,32,20,0.01,56154.85848987994,57717.552740761144,57371.07673710225,0.7619013694840113,0.7575754002953616,0.7591072892906797
3,64,32,50,1e-05,53570.4633978359,55655.16608952952,55174.342309681626,0.7833129139094337,0.774590696784779,0.7772016413490586
3,64,32,50,0.0001,53352.20521172579,55760.38967455414,54762.94071942814,0.7850749814627858,0.7737375577847188,0.7805117985789255
3,64,32,50,0.001,53003.33305942423,54905.74913719945,54166.18409512433,0.7878765976473229,0.780620262159557,0.7852692999273065
3,64,32,50,0.01,52747.38540764109,55274.23974962724,54703.99899063478,0.7899202955498109,0.7776657211473097,0.7809840176297346
3,64,32,100,1e-05,50681.70031146614,53127.91444008422,52471.94417767616,0.8060523256963532,0.7945971780593766,0.798492150209527
3,64,32,100,0.0001,51097.299656468844,53868.40799718399,52876.98757842687,0.8028584702438675,0.7888314918167562,0.7953691691229858
3,64,32,100,0.001,50852.83600235581,53775.54887797326,52177.09973487547,0.8047403173269716,0.7895588948099354,0.800750368229808
3,64,32,100,0.01,50223.49563745124,53425.50139007231,52670.59134992136,0.8095433692596162,0.7922896758306621,0.7969635338955459
3,64,64,10,1e-05,63715.298556967275,64884.750517224114,63581.10537366461,0.6934723412690584,0.6936300621626854,0.704134855117427
3,64,64,10,0.0001,63876.45852061991,64912.85183996627,63976.89760803314,0.6919197326166243,0.6933646295369524,0.7004398704770509
3,64,64,10,0.001,65132.32631919954,66034.83187342461,65446.03022036425,0.6796863817321142,0.6826730020373646,0.6865240160530557
3,64,64,10,0.01,64028.466912345175,64636.34535223291,64248.430811267215,0.6904516954322143,0.6959713887791076,0.6978916651448387
3,64,64,20,1e-05,58423.83717673913,59763.349443729116,59294.04381468891,0.7422715406076432,0.7400853677507682,0.7426881442162373
3,64,64,20,0.0001,59702.17272287624,60936.82199470206,60356.74065618345,0.7308697615003615,0.7297781442689151,0.733382153879087
3,64,64,20,0.001,60074.00176306537,61319.2241837686,60572.46697034867,0.7275070007729247,0.7263760089280091,0.7314728634846046
3,64,64,20,0.01,59586.16272445069,60655.50964840138,60287.6604872476,0.7319146636496785,0.7322673216719873,0.7339921094751198
3,64,64,50,1e-05,54429.758546124576,56540.40371641762,55645.5615367487,0.7763056377939382,0.767363057927789,0.7733797491887754
3,64,64,50,0.0001,55968.77069500184,57014.48167935634,57231.097225091544,0.7634767927654437,0.7634454906672605,0.760281361986959
3,64,64,50,0.001,54187.53691365366,55579.98664889876,55511.958032528804,0.7782921632502066,0.7751992548405598,0.7744666611132962
3,64,64,50,0.01,54901.72202438746,57009.47734791554,56422.64806778256,0.77240948620637,0.763487015037243,0.7670060806784387
3,64,64,100,1e-05,52852.39863063138,54944.54521483804,54847.10434450158,0.789082979837432,0.7803101277779148,0.7798366296523656
3,64,64,100,0.0001,52673.31265907794,54675.90109748891,53873.78621367113,0.7905099078986377,0.782453165280785,0.787581345205761
3,64,64,100,0.001,51976.426907653426,54231.45143980998,53354.52098650791,0.7960164879867033,0.7859755812960645,0.7916564271652593
3,64,64,100,0.01,52224.521196499954,54279.04648346056,54452.22745048712,0.7940645291247069,0.7855997487760139,0.7829953915156753
3,128,16,10,1e-05,55756.50692717591,57167.20793095536,56797.57147098791,0.765267437931346,0.7621764631820876,0.763899345749009
3,128,16,10,0.0001,55277.499027312784,56605.12677734334,56480.96779362337,0.7692833196039484,0.7668301436925677,0.7665241761784463
3,128,16,10,0.001,56395.93745975396,58258.73068218138,57070.26062086749,0.7598526140388473,0.7530079887665271,0.7616268317490714
3,128,16,10,0.01,57241.91244258089,58329.01998107612,57486.71273628687,0.7525938487894541,0.7524116363201284,0.7581352335527506
3,128,16,20,1e-05,55268.110888469084,57171.22563652571,55800.83709960087,0.7693616811917279,0.7621430335793622,0.7721132444817103
3,128,16,20,0.0001,53573.66182602186,55395.932905297734,55237.23209656327,0.7832870385023804,0.7766856499846373,0.7766934440145494
3,128,16,20,0.001,53577.62455017339,55117.920447547294,54347.465909967024,0.7832549777688785,0.7789214957905912,0.7838295857898816
3,128,16,20,0.01,52582.43221014114,54503.4470910212,54120.914306274506,0.791232176101424,0.7838233359163853,0.7856280754804797
3,128,16,50,1e-05,52677.63949873926,55405.21803151436,54883.86144572662,0.7904754894342328,0.776610782549757,0.7795414352532954
3,128,16,50,0.0001,50738.15920578823,53707.62859431226,52486.52971290337,0.8056199735726588,0.7900901471524484,0.7983801090654077
3,128,16,50,0.001,50144.46682732419,52861.362187710605,52144.256689647904,0.8101422809275978,0.7966530930587779,0.8010011259431005
3,128,16,50,0.01,51728.870846786725,53933.094526939574,53984.35357658358,0.7979549474762819,0.7883240344781975,0.7867085395847577
3,128,16,100,1e-05,48446.184860089554,52071.860751765795,51137.51195838656,0.8227846294477401,0.8026818365569557,0.8086110564165582
3,128,16,100,0.0001,48720.76420785324,52527.59932312137,51802.35355208702,0.8207701230137503,0.799212822181046,0.8036021901609702
3,128,16,100,0.001,50829.902064166585,54277.11580142325,52877.304476634316,0.8049163965418225,0.7856150007518256,0.7953667163608003
3,128,16,100,0.01,49507.70992304413,52668.12866216925,52290.32407854637,0.8149334630044502,0.7981370359603042,0.7998846862962514
3,128,32,10,1e-05,58588.73996094142,59671.96923048493,59351.80866197746,0.7408145969541997,0.7408795968778905,0.7421865484665823
3,128,32,10,0.0001,59174.78487227492,60301.825705556126,59953.97985072741,0.7356035628114621,0.7353805317277853,0.736928565860119
3,128,32,10,0.001,58835.75741429871,60428.303970415785,59565.93851900841,0.7386244736162373,0.73426933120697,0.7403229104661121
3,128,32,10,0.01,58775.24400611716,59879.28953622828,59235.49598536589,0.7391618539695944,0.739075927782183,0.7431960405214266
3,128,32,20,1e-05,54800.840119781664,56142.96129646133,55752.426043648506,0.7732451128269666,0.7706221369917445,0.7725084877588135
3,128,32,20,0.0001,55620.89560814717,56821.921562269934,56727.62816456228,0.7664078853030734,0.7650406658227327,0.7644804794882076
3,128,32,20,0.001,55538.723177049134,56822.653785912546,56610.52892149684,0.7670975776513287,0.7650346102764469,0.7654518119242013
3,128,32,20,0.01,56273.37586417921,57737.44726174898,56715.8167432223,0.7608952729920315,0.7574082500175636,0.7645785456607299
3,128,32,50,1e-05,51848.21492786811,54469.57506824668,53450.253149992284,0.7970215926110665,0.7840919451874683,0.7909081091566224
3,128,32,50,0.0001,52248.15634440816,54115.19243996262,53751.16897961679,0.7938780873307848,0.786892229973138,0.7885471784637886
3,128,32,50,0.001,52389.40402401789,54659.409613201824,54490.193851766955,0.7927621208490719,0.7825843795478887,0.7826926763952556
3,128,32,50,0.01,52454.73101064115,55007.34094965106,53801.569615799206,0.792244967918645,0.7798076767941853,0.7881504483665576
3,128,32,100,1e-05,49593.83635169502,52756.450464762485,51728.38577958049,0.8142889983657553,0.7974594402150581,0.8041626564721599
3,128,32,100,0.0001,51019.01863253256,53553.61875196219,53526.298410821946,0.8034620488936043,0.7912922792401427,0.7903127234490562
3,128,32,100,0.001,50124.9389384969,53326.00192902104,52508.346875045565,0.8102901256949655,0.7930626332999778,0.798212458885506
3,128,32,100,0.01,50083.58897449279,52779.51911945364,52496.67097782748,0.8106029943399317,0.797282272883931,0.7983021889486777
3,128,64,10,1e-05,62506.95884957031,63659.4240182233,62463.80971498658,0.704988488623824,0.7050921859838367,0.7144418271697559
3,128,64,10,0.0001,62820.757796634316,63683.983531190046,62741.27544186852,0.702019005698272,0.7048645939340492,0.711899280280191
3,128,64,10,0.001,61971.15025721415,63145.70265929325,61830.768253529524,0.710024478860095,0.709832698583313,0.720200494577445
3,128,64,10,0.01,62958.10153677369,63569.00553352254,63357.484441666864,0.7007146418754904,0.7059293340170802,0.7062123682589643
3,128,64,20,1e-05,58721.38170261686,59914.918234562065,59351.83007284266,0.7396397050150203,0.7387653312188605,0.7421863624567477
3,128,64,20,0.0001,58126.597075769576,59149.93390024894,58959.120380686654,0.7448873344872207,0.7453935523473236,0.7455867954417819
3,128,64,20,0.001,58825.59116262658,59787.95322083625,59481.919339946384,0.7387147921547872,0.7398713168957811,0.7410549552931558
3,128,64,20,0.01,58505.72380887576,59652.711552085064,59055.29601631938,0.7415485718137032,0.7410468195200997,0.7447561077311671
3,128,64,50,1e-05,54611.80781412197,56420.99713251686,55639.20222486317,0.7748067702984346,0.768344623265278,0.7734315436703357
3,128,64,50,0.0001,54601.16789055759,55844.92034832801,56039.08124926669,0.7748945097613493,0.7730510269321856,0.7701631451056785
3,128,64,50,0.001,54166.77125495741,55727.06674795684,55399.18308606967,0.7784620557154905,0.7740079100506301,0.7753820917867518
3,128,64,50,0.01,54303.55207064895,56166.161915753975,55587.24463037432,0.7773417969592863,0.770432520771754,0.7738544992485046
